兔,53,250,245,110,150,3
鹿,53,250,245,110,400,3
树,53,250,245,200,30,20
兔,53,208,298,10,30,1
蟒,53,430,355,55,20,6
食人花,53,430,355,55,20,6
巨猿,53,430,355,30,1,20
刀犬,53,430,355,90,60,4
棍犬,53,430,355,90,60,4
刀犬,53,430,355,90,7,4
棍犬,53,430,355,90,7,4
鱼人,53,80,230,70,20,5
刀犬,53,80,230,70,30,4
棍犬,53,80,230,70,30,4
癞蛤蟆,53,80,230,70,50,4
稻草人,53,80,230,70,70,4
鱼人,53,80,230,70,4,5
刀犬,53,80,230,70,2,4
棍犬,53,80,230,70,2,4
稻草人,53,80,230,70,2,4
刀犬,53,244,65,40,30,4
棍犬,53,244,65,40,30,4
稻草人,53,244,65,40,30,4
刀犬,53,244,65,40,4,4
棍犬,53,244,65,40,4,4
稻草人,53,244,65,40,4,4
鱼人,53,170,120,40,40,5
棍犬,53,170,120,40,30,4
刀犬,53,170,120,40,30,4
稻草人,53,170,120,40,50,4
鱼人,53,170,120,40,5,5
棍犬,53,170,120,40,4,4
刀犬,53,170,120,40,4,4
稻草人,53,170,120,40,3,4
蟒,53,400,415,40,30,6
毒蜘蛛,53,400,415,40,20,7
巨猿,53,400,415,40,1,20
蟒,53,400,415,40,4,6
癞蛤蟆,53,372,473,30,40,4
鱼人,53,372,473,30,30,5
鱼人,53,372,473,30,2,5
鱼人,53,133,381,50,20,5
蟒,53,133,381,50,20,5
稻草人,53,133,381,50,20,4
鱼人,53,133,381,50,3,6
蟒,53,133,381,50,3,5
稻草人,53,133,381,50,3,5
鱼人,53,259,403,50,20,4
稻草人,53,259,403,50,50,4
刀犬,53,259,403,50,20,4
棍犬,53,259,403,50,50,4
鱼人,53,259,403,50,3,4
稻草人,53,259,403,50,3,5
刀犬,53,259,403,50,3,4
棍犬,53,259,403,50,3,4
蟒,53,333,69,60,20,5
稻草人,53,333,69,60,40,4
毒蜘蛛,53,333,69,60,20,6
蟒,53,333,69,60,2,5
稻草人,53,333,69,60,2,4
#任务,,,,,,
棍犬,53,150,200,20,3,1
