ºìÉßÑý,192,65,207,4,2,1000
Ä§¼×³æ,192,65,207,4,2,997
Ê¥¼×³æ,192,65,207,4,2,994
ºìÉßÑý,192,80,222,5,2,991
Ä§¼×³æ,192,80,222,5,2,988
Ê¥¼×³æ,192,80,222,5,2,985
ºìÉßÑý,192,90,237,5,2,982
Ä§¼×³æ,192,90,237,5,2,979
Ê¥¼×³æ,192,90,237,5,2,976
ºìÉßÑý,192,104,251,6,2,973
Ä§¼×³æ,192,104,251,6,2,970
Ê¥¼×³æ,192,104,251,6,2,967
ºìÉßÑý,192,115,266,6,2,964
Ä§¼×³æ,192,115,266,6,2,961
Ê¥¼×³æ,192,115,266,6,2,958
ºìÉßÑý,192,139,264,5,2,955
Ä§¼×³æ,192,139,264,5,2,952
Ê¥¼×³æ,192,139,264,5,2,949
ºìÉßÑý,192,129,277,6,2,946
Ä§¼×³æ,192,129,277,6,2,943
Ê¥¼×³æ,192,129,277,6,2,940
ºìÉßÑý,192,142,294,7,2,937
Ä§¼×³æ,192,142,294,7,2,934
Ê¥¼×³æ,192,142,294,7,2,931
ºìÉßÑý,192,153,309,6,2,928
Ä§¼×³æ,192,153,309,6,2,925
Ê¥¼×³æ,192,153,309,6,2,922
ºìÉßÑý,192,165,318,5,2,919
Ä§¼×³æ,192,165,318,5,2,916
Ê¥¼×³æ,192,165,318,5,2,913
ºìÉßÑý,192,180,303,5,2,910
Ä§¼×³æ,192,180,303,5,2,907
Ê¥¼×³æ,192,180,303,5,2,904
ºìÉßÑý,192,194,289,6,2,901
Ä§¼×³æ,192,194,289,6,2,898
Ê¥¼×³æ,192,194,289,6,2,895
ºìÉßÑý,192,205,275,6,2,892
Ä§¼×³æ,192,205,275,6,2,889
Ê¥¼×³æ,192,205,275,6,2,886
ºìÉßÑý,192,192,257,5,2,883
Ä§¼×³æ,192,192,257,5,2,880
Ê¥¼×³æ,192,192,257,5,2,877
ºìÉßÑý,192,179,242,5,2,874
Ä§¼×³æ,192,179,242,5,2,871
Ê¥¼×³æ,192,179,242,5,2,868
ºìÉßÑý,192,173,230,5,2,865
Ä§¼×³æ,192,173,230,5,2,862
Ê¥¼×³æ,192,173,230,5,2,859
ºìÉßÑý,192,188,212,6,2,856
Ä§¼×³æ,192,188,212,6,2,853
Ê¥¼×³æ,192,188,212,6,2,850
ºìÉßÑý,192,177,196,4,2,847
Ä§¼×³æ,192,177,196,4,2,844
Ê¥¼×³æ,192,177,196,4,2,841
ºìÉßÑý,192,167,185,6,2,838
Ä§¼×³æ,192,167,185,6,2,835
Ê¥¼×³æ,192,167,185,6,2,832
ºìÉßÑý,192,148,205,5,2,829
Ä§¼×³æ,192,148,205,5,2,826
Ê¥¼×³æ,192,148,205,5,2,823
ºìÉßÑý,192,134,219,6,2,820
Ä§¼×³æ,192,134,219,6,2,817
Ê¥¼×³æ,192,134,219,6,2,814
ºìÉßÑý,192,96,210,5,2,811
Ä§¼×³æ,192,96,210,5,2,808
Ê¥¼×³æ,192,96,210,5,2,805
ºìÉßÑý,192,103,199,5,2,802
Ä§¼×³æ,192,103,199,5,2,799
Ê¥¼×³æ,192,103,199,5,2,796
ºìÉßÑý,192,91,182,5,2,793
Ä§¼×³æ,192,91,182,5,2,790
Ê¥¼×³æ,192,91,182,5,2,787
ºìÉßÑý,192,83,169,5,2,784
Ä§¼×³æ,192,83,169,5,2,781
Ê¥¼×³æ,192,83,169,5,2,778
ºìÉßÑý,192,65,151,4,2,775
Ä§¼×³æ,192,65,151,4,2,772
Ê¥¼×³æ,192,65,151,4,2,769
ºìÉßÑý,192,46,150,5,2,766
Ä§¼×³æ,192,46,150,5,2,763
Ê¥¼×³æ,192,46,150,5,2,760
ºìÉßÑý,192,32,165,6,2,757
Ä§¼×³æ,192,32,165,6,2,754
Ê¥¼×³æ,192,32,165,6,2,751
ºìÉßÑý,192,46,184,6,2,748
Ä§¼×³æ,192,46,184,6,2,745
Ê¥¼×³æ,192,46,184,6,2,742
ºìÉßÑý,192,95,156,6,2,739
Ä§¼×³æ,192,95,156,6,2,736
