жюг╧й╛ню,186,113,233,4,2,1000
й╛ню,186,113,233,4,2,997
й╛нюсбй©,186,113,233,4,2,994
й╛нюу╫╫╚,186,113,233,4,2,991
жюг╧й╛ню,186,96,254,5,2,988
й╛ню,186,96,254,5,2,985
й╛нюсбй©,186,96,254,5,2,982
й╛нюу╫╫╚,186,96,254,5,2,979
жюг╧й╛ню,186,72,274,3,2,976
й╛ню,186,72,274,3,2,973
й╛нюсбй©,186,72,274,3,2,970
й╛нюу╫╫╚,186,72,274,3,2,967
жюг╧й╛ню,186,62,266,4,2,964
й╛ню,186,62,266,4,2,961
й╛нюсбй©,186,62,266,4,2,958
й╛нюу╫╫╚,186,62,266,4,2,955
жюг╧й╛ню,186,51,257,4,2,952
й╛ню,186,51,257,4,2,949
й╛нюсбй©,186,51,257,4,2,946
й╛нюу╫╫╚,186,51,257,4,2,943
жюг╧й╛ню,186,45,292,4,2,940
й╛ню,186,45,292,4,2,937
й╛нюсбй©,186,45,292,4,2,934
й╛нюу╫╫╚,186,45,292,4,2,931
жюг╧й╛ню,186,56,305,3,2,928
й╛ню,186,56,305,3,2,925
й╛нюсбй©,186,56,305,3,2,922
й╛нюу╫╫╚,186,56,305,3,2,919
жюг╧й╛ню,186,64,286,3,2,916
й╛ню,186,64,286,3,2,913
й╛нюсбй©,186,64,286,3,2,910
й╛нюу╫╫╚,186,64,286,3,2,907
жюг╧й╛ню,186,108,279,4,2,904
й╛ню,186,108,279,4,2,901
й╛нюсбй©,186,108,279,4,2,898
й╛нюу╫╫╚,186,108,279,4,2,895
жюг╧й╛ню,186,98,297,3,2,892
й╛ню,186,98,297,3,2,889
й╛нюсбй©,186,98,297,3,2,886
й╛нюу╫╫╚,186,98,297,3,2,883
жюг╧й╛ню,186,116,302,2,2,880
й╛ню,186,116,302,2,2,877
й╛нюсбй©,186,116,302,2,2,874
й╛нюу╫╫╚,186,116,302,2,2,871
жюг╧й╛ню,186,133,318,4,2,868
й╛ню,186,133,318,4,2,865
й╛нюсбй©,186,133,318,4,2,862
й╛нюу╫╫╚,186,133,318,4,2,859
жюг╧й╛ню,186,132,285,3,2,856
й╛ню,186,132,285,3,2,853
й╛нюсбй©,186,132,285,3,2,850
й╛нюу╫╫╚,186,132,285,3,2,847
жюг╧й╛ню,186,156,294,3,2,844
й╛ню,186,156,294,3,2,841
й╛нюсбй©,186,156,294,3,2,838
й╛нюу╫╫╚,186,156,294,3,2,835
жюг╧й╛ню,186,179,272,4,2,832
й╛ню,186,179,272,4,2,829
й╛нюсбй©,186,179,272,4,2,826
й╛нюу╫╫╚,186,179,272,4,2,823
жюг╧й╛ню,186,151,265,4,2,820
й╛ню,186,151,265,4,2,817
й╛нюсбй©,186,151,265,4,2,814
й╛нюу╫╫╚,186,151,265,4,2,811
жюг╧й╛ню,186,124,258,3,2,808
й╛ню,186,124,258,3,2,805
й╛нюсбй©,186,124,258,3,2,802
й╛нюу╫╫╚,186,124,258,3,2,799
жюг╧й╛ню,186,148,235,5,2,796
